team_name,team_id,team_country,team_league
CF Monterrey,2407,Mexico,Liga MX Clausura
Associação Naval 1893,4814,Portugal,Liga Portugal
SC Beira-Mar,1436,Portugal,Liga Sabseg
Moreirense FC,979,Portugal,Liga Sabseg
FC Marco (-2008),95875,Portugal,Liga Sabseg
GD Estoril Praia,1465,Portugal,Liga Sabseg
SC Olhanense,4750,Portugal,Liga Sabseg
CD Santa Clara,2423,Portugal,Liga Sabseg
FC Barreirense,5707,Portugal,Liga Sabseg
Portimonense SC,7378,Portugal,Liga Sabseg
SC Bastia,595,France,Ligue 2
ES Zarzis,2205,Tunisia,Ligue I Pro
MC Algiers,8850,Algeria,Ligue Professionnelle 1
Pécsi MFC,3233,Hungary,NB I.
SV Yesilyurt,1296,Germany,NOFV-Oberliga Nord
Waterford FC,7609,Ireland,Premier Division
Shamrock Rovers,3258,Ireland,Premier Division
Bohemian Football Club,9211,Ireland,Premier Division
Wigan Athletic,1071,England,Premier League
Enppi SC,9218,Egypt,Premier League
Akhmat Grozny,3725,Russia,Premier Liga
Spartak Nalchik,8835,Russia,Premier Liga
Luch Vladivostok,4057,Russia,Premier Liga
FK Buducnost Banovici,6801,Bosnia-Herzegovina,Premijer Liga
Fortuna Düsseldorf,38,Germany,Regionalliga Nord
Rot-Weiß Oberhausen,57,Germany,Regionalliga Nord
Rot-Weiß Erfurt,111,Germany,Regionalliga Nord
SSV Jahn Regensburg,109,Germany,Regionalliga Süd
VfR Aalen,83,Germany,Regionalliga Süd
ACD Treviso,2251,Italy,Serie A
Ascoli Calcio,408,Italy,Serie A
US Catanzaro,4097,Italy,Serie B
Rimini FC,4111,Italy,Serie B
US Salernitana,380,Italy,Serie C - A
Genoa CFC,252,Italy,Serie C - A
ASD Giulianova,4254,Italy,Serie C - A
AC Perugia,839,Italy,Serie C - B
US Massese 1919,4113,Italy,Serie C - B
Lucchese 1905,1253,Italy,Serie C - B
Frosinone Calcio,8970,Italy,Serie C - B
Shandong Taishan,3182,China,Super League
Ionikos Nikeas,553,Greece,Super League 1
Apollon Pontou,3392,Greece,Super League 1
APO Levadiakos,2672,Greece,Super League 1
NK Osijek,327,Croatia,SuperSport HNL
GNK Dinamo Zagreb,419,Croatia,SuperSport HNL
NK Inker,918,Croatia,SuperSport HNL
NK Varazdin,599,Croatia,SuperSport HNL
HNK Hajduk Split,447,Croatia,SuperSport HNL
Slaven Belupo Koprivnica,2362,Croatia,SuperSport HNL
NK Medjimurje Cakovec,6087,Croatia,SuperSport HNL
Viborg FF,1063,Denmark,Superligaen
Brasiliense Futebol Clube (DF),3973,Brazil,Série A
Manisaspor,1267,Turkey,Süper Lig
Sivasspor,2381,Turkey,Süper Lig
FF Jaro,3650,Finland,Veikkausliiga
Aarhus GF,678,Denmark,1.Division
BK Frem,444,Denmark,1.Division
Torpedo Moscow,1186,Russia,1.Division
GFK Sterlitamak,9687,Russia,1.Division
Salyut Belgorod,6672,Russia,1.Division
Spartak Nizhniy Novgorod (- 2007),10898,Russia,1.Division
Avangard Kursk,11122,Russia,1.Division
Spartak Vladikavkaz (-2020),2703,Russia,1.Division
Usakspor (-2010),3846,Turkey,1.Lig
SC Paderborn 07,127,Germany,2. Bundesliga
Real Oviedo,2497,Spain,2ª B - Grupo II
Bursa Merinosspor,4628,Turkey,3.Lig Grup 3
Sarayköy 1926 FK,4652,Turkey,3.Lig Grup 3
Aydinspor,45468,Turkey,3.Lig Grup 3
Ispartaspor,11095,Turkey,3.Lig Grup 3
Bagcilar Spor Kulübü,14933,Turkey,3.Lig Grup 4
Alemannia Aachen,8,Germany,Bundesliga
FC Chiasso,510,Switzerland,Challenge League
Servette FC,61,Switzerland,Challenge League
KFC Dessel Sport,1910,Belgium,Challenger Pro League
KFC VW Hamme,3134,Belgium,Challenger Pro League
FCV Dender EH,9010,Belgium,Challenger Pro League
Lommel SK,5026,Belgium,Challenger Pro League
Sunderland AFC,289,England,Championship
Birmingham City,337,England,Championship
West Bromwich Albion,984,England,Championship
Sheffield Wednesday,1035,England,Championship
Colchester United,1060,England,Championship
GKS Belchatow,716,Poland,Ekstraklasa
Wisla Plock,2118,Poland,Ekstraklasa
Ethnikos Asteras,3396,Greece,Football League
FC Senec,8146,Slovakia,Fortuna Liga
FK Mlada Boleslav,5546,Czech Republic,Fortuna Liga
MSK Zilina,1443,Slovakia,Fortuna Liga
Gimnàstic de Tarragona,5648,Spain,LaLiga
Málaga CF,1084,Spain,LaLiga2
Lorca Deportiva CF (- 2011),7972,Spain,LaLiga2
Brighton & Hove Albion,1237,England,League One
Leyton Orient,1150,England,League One
Bristol City,698,England,League One
Chesterfield FC,1219,England,League One
Shrewsbury Town,3054,England,League Two
Cuoiopelli Cappiano Romaiano,5589,Italy,Lega Pro 2 - B
Giugliano Calcio 1928,9818,Italy,Lega Pro 2 - B
Paganese Calcio 1926,19164,Italy,Lega Pro 2 - B
Deportivo Guadalajara,6711,Mexico,Liga MX Clausura
Vitória Guimarães SC,2420,Portugal,Liga Sabseg
Gil Vicente FC,2424,Portugal,Liga Sabseg
FC Vizela,6912,Portugal,Liga Sabseg
CD Olivais e Moscavide,3341,Portugal,Liga Sabseg
Rio Ave FC,2425,Portugal,Liga Sabseg
FC Penafiel,3327,Portugal,Liga Sabseg
Valenciennes FC,1423,France,Ligue 1
FC Libourne,2968,France,Ligue 2
Toronto FC,11141,Canada,MLS
Berliner AK 07,584,Germany,NOFV-Oberliga Nord
Molde FK,687,Norway,OBOS-ligaen
SpVgg Bayern Hof,248,Germany,Oberliga Bayern
VfB Homberg,4840,Germany,Oberliga Nordrhein
FC Aboomoslem,7390,Iran,Persian Gulf Pro League
Reading FC,1032,England,Premier League
FK Khimki,3719,Russia,Premier Liga
FK Alfa Modriča,6803,Bosnia-Herzegovina,Premijer Liga
LD Alajuelense,6478,Costa Rica,Primera División Clausura
Deportivo Saprissa,4720,Costa Rica,Primera División Clausura
SG Dynamo Dresden,129,Germany,Regionalliga Nord
Rot Weiss Ahlen,50,Germany,Regionalliga Nord
Sportfreunde Siegen,63,Germany,Regionalliga Süd
Catania SSD,1627,Italy,Serie A
Juventus FC,506,Italy,Serie B
Mantova 1911,2581,Italy,Serie B
FC Pavia 1911,5174,Italy,Serie C - A
Novara FC,6692,Italy,Serie C - A
Sangiovannese 1927,6351,Italy,Serie C - A
Ternana Calcio,1103,Italy,Serie C - B
SEF Torres 1903,2253,Italy,Serie C - B
Guangzhou City,18916,China,Super League
Shenzhen FC,1320,China,Super League
FC Schaffhausen,1277,Switzerland,Super League
AO Xanthi,128,Greece,Super League 1
GS Ergotelis,5220,Greece,Super League 1
FK Smederevo,3544,Serbia,Super liga Srbije
FK Hajduk 1912,3140,Serbia,Super liga Srbije
Farul Constanta (- 2016),5267,Romania,SuperLiga
Politehnica Timisoara ( - 2012),7074,Romania,SuperLiga
Unirea Urziceni ( - 2011),10442,Romania,SuperLiga
HNK Rijeka,144,Croatia,SuperSport HNL
NK Kamen Ingrad Velika,2776,Croatia,SuperSport HNL
NK Istra 1961,999,Croatia,SuperSport HNL
NK Zagreb,5107,Croatia,SuperSport HNL
HNK Sibenik,223,Croatia,SuperSport HNL
Clube Náutico Capibaribe,2646,Brazil,Série A
Daugava Daugavpils,9828,Latvia,Virsliga
FK Daugava Riga,6181,Latvia,Virsliga
Beroe Stara Zagora,6764,Bulgaria,efbet Liga
Vihren Sandanski,11255,Bulgaria,efbet Liga
Silkeborg IF,1177,Denmark,1.Division
Nosta Novotroitsk,11135,Russia,1.Division
SC Schwanenstadt 08,4319,Austria,2. Liga
SD Ponferradina,4032,Spain,2ª B - Grupo II
Benidorm CF (-2011),13805,Spain,2ª B - Grupo III
Terrassa FC,1881,Spain,2ª B - Grupo III
Ankara Demirspor,12524,Turkey,3.Lig Grup 2
Muglaspor,2378,Turkey,3.Lig Grup 3
Kücükcekmecespor,12860,Turkey,3.Lig Grup 4
Orhangazi Belediyespor,12466,Turkey,3.Lig Grup 4
Melbourne Victory,7006,Australia,A-League Men
Central Coast Mariners,6954,Australia,A-League Men
Brisbane Roar,7831,Australia,A-League Men
FC Wil 1900,850,Switzerland,Challenge League
FC Schaffhausen,1277,Switzerland,Challenge League
KSK Beveren (- 2010),1073,Belgium,Challenger Pro League
Lierse SK (- 2018),204,Belgium,Challenger Pro League
Plymouth Argyle,2262,England,Championship
Charlton Athletic,358,England,Championship
FC Hradec Kralove,1897,Czech Republic,FNL
AO Egaleo,2984,Greece,Football League
Athens Kallithea FC,3062,Greece,Football League
Polonia Warsaw,2745,Poland,Fortuna 1 Liga
FC Nitra,1562,Slovakia,Fortuna Liga
Urawa Red Diamonds,828,Japan,J1 League
Kyoto Sanga,593,Japan,J1 League
Nagoya Grampus,1066,Japan,J1 League
Tokyo Verdy,3734,Japan,J2 League
FCV Dender EH,9010,Belgium,Jupiler Pro League
FC Brüssel,3898,Belgium,Jupiler Pro League
Almere City FC,723,Netherlands,Keuken Kampioen Divisie
RKC Waalwijk,235,Netherlands,Keuken Kampioen Divisie
UD Almería,3302,Spain,LaLiga
Real Sociedad,681,Spain,LaLiga2
Sevilla Atlético,8519,Spain,LaLiga2
Swindon Town,352,England,League One
Leeds United,399,England,League One
Walsall FC,899,England,League One
Stockport County,1098,England,League Two
AC Prato,2250,Italy,Lega Pro 2 - B
US Poggibonsi,4515,Italy,Lega Pro 2 - B
ASD Giulianova,4254,Italy,Lega Pro 2 - B
Tecos FC,4565,Mexico,Liga MX Clausura
Deportivo Toluca,1804,Mexico,Liga MX Clausura
Tiburones Rojos de Veracruz,5138,Mexico,Liga MX Clausura
Leixões SC,3345,Portugal,Liga Portugal
CD Trofense,3348,Portugal,Liga Sabseg
Gondomar SC,3323,Portugal,Liga Sabseg
SC Freamunde,2421,Portugal,Liga Sabseg
CD Feirense,3349,Portugal,Liga Sabseg
CD Fátima SAD,6987,Portugal,Liga Sabseg
FC Nantes,995,France,Ligue 2
Dijon FCO,2969,France,Ligue 2
US Boulogne,7042,France,Ligue 2
MC Oran,8851,Algeria,Ligue Professionnelle 1
CR Belouizdad,13365,Algeria,Ligue Professionnelle 1
Real Salt Lake City,6643,United States,MLS
Kaposvári Rákóczi FC,6056,Hungary,NB I.
Holstein Kiel,269,Germany,Oberliga Nord
Msida St. Joseph FC,8280,Malta,Premier League
Hibernians FC,10604,Malta,Premier League
FK Sloboda Tuzla,5405,Bosnia-Herzegovina,Premijer Liga
CS Herediano,2677,Costa Rica,Primera División Clausura
Club Atlético Belgrano,2417,Argentina,Primera Nacional
NK Solin,8101,Croatia,Prva NL
FK Rad,902,Serbia,Prva liga Srbije
FK Vozdovac,4634,Serbia,Prva liga Srbije
FK BSK Borca,9060,Serbia,Prva liga Srbije
SC Verl,93,Germany,Regionalliga Nord
KSV Hessen Kassel,373,Germany,Regionalliga Süd
Ternana Calcio,1103,Italy,Serie C - A
Hellas Verona,276,Italy,Serie C - A
Calcio Foggia 1920,704,Italy,Serie C - A
Cavese 1919,6266,Italy,Serie C - A
Città di Foligno 1928,11337,Italy,Serie C - A
SS Arezzo,4255,Italy,Serie C - B
Sangiovannese 1927,6351,Italy,Serie C - B
FC Crotone,4083,Italy,Serie C - B
Potenza Calcio,7197,Italy,Serie C - B
AE Larisa,4603,Greece,Super League 1
FK Banat Zrenjanin,6619,Serbia,Super liga Srbije
Politehnica Iasi (1945 - 2010),9560,Romania,SuperLiga
CF Gloria Bistrita (- 2015),4688,Romania,SuperLiga
Randers FC,5724,Denmark,Superligaen
Sport Club Corinthians Paulista,199,Brazil,Série B
Grêmio Barueri (SP),8698,Brazil,Série B
Paraná Clube,309,Brazil,Série B
Marília Atlético Clube (SP),3334,Brazil,Série B
Sociedade Esportiva do Gama (DF),7014,Brazil,Série B
Hacettepe Spor,10483,Turkey,Süper Lig
Kasimpasa,10484,Turkey,Süper Lig
Basaksehir FK,6890,Turkey,Süper Lig
Genclerbirligi Oftasspor,10483,Turkey,Süper Lig
Naftan Novopolotsk,8563,Belarus,Vysheyshaya Liga
Partizan Minsk (- 2014),10640,Belarus,Vysheyshaya Liga
Belasitsa Petrich,2190,Bulgaria,efbet Liga
SKA Rostov-na-Donu,6673,Russia,1.Division
Giresunspor,11688,Turkey,1.Lig
SV Wehen Wiesbaden,108,Germany,2. Bundesliga
FC Augsburg,167,Germany,2. Bundesliga
Atlético Baleares,18687,Spain,2ª B - Grupo III
Granada 74 CF (-2009),3896,Spain,2ª B - Grupo IV
Kickers Emden,139,Germany,3. Liga
FC Carl Zeiss Jena,113,Germany,3. Liga
SC Paderborn 07,127,Germany,3. Liga
SSV Jahn Regensburg,109,Germany,3. Liga
Wuppertaler SV,299,Germany,3. Liga
FC Erzgebirge Aue,94,Germany,3. Liga
SpVgg Unterhaching,66,Germany,3. Liga
Stuttgarter Kickers,71,Germany,3. Liga
SV Sandhausen,254,Germany,3. Liga
Büyükcekmece Tepecik Spor,25253,Turkey,3.Lig Grup 1
Orhangazi Genclerbirligi,24320,Turkey,3.Lig Grup 1
Inegölspor,2319,Turkey,3.Lig Grup 3
Ankara Keciörengücü,12388,Turkey,3.Lig Grup 3
Erzincanspor,12345,Turkey,3.Lig Grup 4
Araklispor,12376,Turkey,3.Lig Grup 4
Perth Glory,970,Australia,A-League Men
Adelaide United,875,Australia,A-League Men
SV Mattersburg (-2020),856,Austria,Bundesliga
SK Austria Kärnten (-2010),11609,Austria,Bundesliga
TSG 1899 Hoffenheim,533,Germany,Bundesliga
FC Lugano,2790,Switzerland,Challenge League
Sint-Truidense VV,475,Belgium,Challenger Pro League
RFC Tournai,3751,Belgium,Challenger Pro League
Union Namur Fosses-la-Ville,3728,Belgium,Challenger Pro League
Olympic Club Charleroi Farciennes,3146,Belgium,Challenger Pro League
Livingston FC,1241,Scotland,Championship
SuperSport United,2891,South Africa,DStv Premiership
Richards Bay FC ,12668,South Africa,DStv Premiership
Fredrikstad FK,3837,Norway,Eliteserien
Slezsky FC Opava,479,Czech Republic,FNL
Veria NPS,2079,Greece,Football League
Korona Kielce,6110,Poland,Fortuna 1 Liga
Vissel Kobe,3958,Japan,J1 League
R Union Tubize-Braine,3772,Belgium,Jupiler Pro League
AFC Tubize,3772,Belgium,Jupiler Pro League
Jeonbuk Hyundai Motors,6502,"Korea, South",K League 1
Northampton Town,1302,England,League One
Leicester City,1003,England,League One
Macclesfield Town (- 2020),2436,England,League Two
Darlington FC (- 2012),1089,England,League Two
Rotherham United,1194,England,League Two
ACD Sangiustese,25922,Italy,Lega Pro 2 - B
CD Trofense,3348,Portugal,Liga Portugal
Boavista FC,2503,Portugal,Liga Sabseg
União de Leiria,2639,Portugal,Liga Sabseg
SC Covilhã,10140,Portugal,Liga Sabseg
Ihud Bnei Sakhnin,4769,Israel,Ligat ha'Al
Grenoble Foot 38,1290,France,Ligue 1
RC Lens,826,France,Ligue 2
CD Chivas USA,6642,United States,MLS
IK Start,267,Norway,OBOS-ligaen
Moss FK,2961,Norway,OBOS-ligaen
Hönefoss BK,632,Norway,OBOS-ligaen
Sligo Rovers,8780,Ireland,Premier Division
Stoke City,512,England,Premier League
Hull City,3008,England,Premier League
Shakhter Karaganda,10480,Kazakhstan,Premier Liga
Neftchi Baku,8031,Azerbaijan,Premyer Liqa
Club Atlético All Boys,12100,Argentina,Primera Nacional
NK Drava Ptuj,3812,Slovenia,Prva Liga
 NK Jaska Vinogradar Jastrebarsko,11278,Croatia,Prva NL
FK Bezanija,10319,Serbia,Prva liga Srbije
Al-Ittihad Club (Jeddah),8023,Saudi Arabia,Saudi Pro League
AS Cittadella,4084,Italy,Serie B
Parma FC,130,Italy,Serie B
Frosinone Calcio,8970,Italy,Serie B
Sorrento 1945,10118,Italy,Serie C - B
Paganese Calcio 1926,19164,Italy,Serie C - B
Asteras Tripolis,6676,Greece,Super League 1
FK Čukarički,6621,Serbia,Super liga Srbije
FK Napredak Krusevac,788,Serbia,Super liga Srbije
FK Javor-Matis Ivanjica,8819,Serbia,Super liga Srbije
Pandurii Targu Jiu ,8715,Romania,SuperLiga
NK Croatia Sesvete,5111,Croatia,SuperSport HNL
Grêmio Barueri (SP),8698,Brazil,Série A
Esporte Clube Juventude,10492,Brazil,Série B
Vila Nova Futebol Clube (GO),5677,Brazil,Série B
Criciúma Esporte Clube,7178,Brazil,Série B
Club de Regatas Vasco da Gama,978,Brazil,Série B
América Futebol Clube (RN),1751,Brazil,Série B
Ceará Sporting Club,2029,Brazil,Série B
Red Bull Bragantino,8793,Brazil,Série B
Esporte Clube Bahia,10010,Brazil,Série B
Esporte Clube Santo André (SP),7478,Brazil,Série B
CD Palestino,6536,Chile,Torneo Clausura
Rangers de Talca,18720,Chile,Torneo Clausura
Viborg FF,1063,Denmark,1.Division
Kolding FC,5886,Denmark,1.Division
FK Nizhniy Novgorod (- 2012),16594,Russia,1.Division
MVD Rossii Moscow (-2012),16595,Russia,1.Division
Hacettepe Spor,10483,Turkey,1.Lig
TuS Koblenz,996,Germany,2. Bundesliga
FSV Frankfurt,293,Germany,2. Bundesliga
SCR Altach,3551,Austria,2. Liga
Elazigspor,2292,Turkey,2.Lig Kirmizi
Deportivo Alavés,1108,Spain,2ª B - Grupo II
CD Tenerife B,11617,Spain,2ª B - Grupo II
CD Puertollano (- 2015),13242,Spain,2ª B - Grupo II
FC Ingolstadt 04,4795,Germany,3. Liga
SV Wehen Wiesbaden,108,Germany,3. Liga
Menemen FK,20664,Turkey,3.Lig Grup 2
Muglaspor,2378,Turkey,3.Lig Grup 2
Darica Genclerbirligi,12380,Turkey,3.Lig Grup 3
Gümüshanespor,4574,Turkey,3.Lig Grup 4
Yverdon Sport FC,322,Switzerland,Challenge League
Royal Francs Borains,2974,Belgium,Challenger Pro League
Amiens SC,1416,France,Championnat National
FC Gueugnon,1397,France,Championnat National
Newcastle United,762,England,Championship
Middlesbrough FC,641,England,Championship
Swansea City,2288,Wales,Championship
Barnsley FC,349,England,Championship
Lamontville Golden Arrows,7011,South Africa,DStv Premiership
Free State Stars,9368,South Africa,DStv Premiership
Bidvest Wits FC,10680,South Africa,DStv Premiership
Thrasyvoulos Fylis,6678,Greece,Football League
Olympiakos Volou,4602,Greece,Football League
FC VSS Kosice (2005-2017),779,Slovakia,Fortuna Liga
1.FC Tatran Presov,4531,Slovakia,Fortuna Liga
Xerez CD,134,Spain,LaLiga
SD Huesca,5358,Spain,LaLiga2
Charlton Athletic,358,England,League One
Southampton FC,180,England,League One
Grimsby Town,1034,England,League Two
Accrington Stanley,3688,England,League Two
AC Bellaria Igea Marina,10643,Italy,Lega Pro 2 - B
Celano FC Marsica,10686,Italy,Lega Pro 2 - B
VF Colligiana,10561,Italy,Lega Pro 2 - B
Carrarese Calcio 1908,4159,Italy,Lega Pro 2 - B
Nocerina Calcio,4114,Italy,Lega Pro 2 - B
Persija Jakarta,14107,Indonesia,Liga 1
FC Botosani,8818,Romania,Liga 2
CS Otopeni,12682,Romania,Liga II - Seria II
SC Olhanense,4750,Portugal,Liga Portugal
UD Oliveirense,8827,Portugal,Liga Sabseg
US Boulogne,7042,France,Ligue 1
Athlétic Club Arlésien,11300,France,Ligue 2
Houston Dynamo FC,9168,United States,MLS
Pápai Perutz FC,7682,Hungary,NB I.
Fredrikstad FK,3837,Norway,OBOS-ligaen
Foolad FC,6076,Iran,Persian Gulf Pro League
Galway United FC (- 2011),9212,Ireland,Premier Division
Burnley FC,1132,England,Premier League
Sibir Novosibirsk (- 2019),10688,Russia,Premier Liga
FK Slavija Sarajevo,6807,Bosnia-Herzegovina,Premijer Liga
Qarabağ FK,10625,Azerbaijan,Premyer Liqa
FC Shamakhi,8956,Azerbaijan,Premyer Liqa
Standard Sumqayit,13329,Azerbaijan,Premyer Liqa
Club Nacional,866,Uruguay,Primera División Clausura
Defensor Sporting Club,2619,Uruguay,Primera División Clausura
CA Tiro Federal,9645,Argentina,Primera Nacional
Quilmes Atlético Club,1826,Argentina,Primera Nacional
Instituto AC Córdoba,1829,Argentina,Primera Nacional
SV Wienerberg,11757,Austria,Regional League East
Ettifaq FC,7732,Saudi Arabia,Saudi Pro League
Al-Ahli Saudi FC,18487,Saudi Arabia,Saudi Pro League
US Grosseto 1912,4333,Italy,Serie B
US Pergolettese 1932,4553,Italy,Serie C - A
Rimini FC,4111,Italy,Serie C - B
Hellas Verona,276,Italy,Serie C - B
AC Bellinzona,2047,Switzerland,Super League
CFR Cluj,7769,Romania,SuperLiga
AFC Unirea 1924 (- 2022),13839,Romania,SuperLiga
FC Brasov (- 2017),4687,Romania,SuperLiga
Esporte Clube Santo André (SP),7478,Brazil,Série A
AD São Caetano (SP),291,Brazil,Série B
Coritiba Foot Ball Club,776,Brazil,Série B
Figueirense Futebol Clube,4064,Brazil,Série B
Audax Italiano,6363,Chile,Torneo Clausura
CSD Colo Colo,2433,Chile,Torneo Clausura
FC Laufen,8458,Switzerland,1.Liga gr. 2
Hacettepe Spor,10483,Turkey,2.Lig Beyaz
Bozüyükspor,14928,Turkey,2.Lig Beyaz
Sekerspor,5743,Turkey,2.Lig Beyaz
1461 Trabzon,12381,Turkey,2.Lig Kirmizi
Adana Demirspor,3840,Turkey,2.Lig Kirmizi
SD Lemona (- 2012),13237,Spain,2ª B - Grupo II
SD Eibar,1533,Spain,2ª B - Grupo II
UD Almería B,11986,Spain,2ª B - Grupo IV
Real Murcia CF,171,Spain,2ª B - Grupo IV
Kickers Offenbach,107,Germany,3. Liga
FC Hansa Rostock,30,Germany,3. Liga
Bagcilar Spor Kulübü,14933,Turkey,3.Lig Grup 2
Altinordu FK,12374,Turkey,3.Lig Grup 2
Darica Genclerbirligi,12380,Turkey,3.Lig Grup 2
Siirtspor,1291,Turkey,3.Lig Grup 3
Gold Coast United,15889,Australia,A-League Men
KFC Turnhout,3230,Belgium,Challenger Pro League
RC Strasbourg Alsace,667,France,Championnat National
EA Guingamp,855,France,Championnat National
AS Cannes,895,France,Championnat National
AS Beauvais Oise,3135,France,Championnat National
Fréjus-Saint-Raphaël FC,30200,France,Championnat National
Pacy Ménilles Racing Club,3545,France,Championnat National
Hull City,3008,England,Championship
Dundee FC,511,Scotland,Championship
Portsmouth FC,1020,England,Championship
TOP Oss,1228,Netherlands,Derde Divisie Sunday
Korona Kielce,6110,Poland,Ekstraklasa
Cracovia,5689,Poland,Ekstraklasa
Strømsgodset IF,2817,Norway,Eliteserien
Odds BK,1058,Norway,Eliteserien
FK Viktoria Zizkov,892,Czech Republic,FNL
Panthrakikos Komotini,7185,Greece,Football League
APO Levadiakos,2672,Greece,Football League
Piast Gliwice,6112,Poland,Fortuna 1 Liga
Spartak Trnava,365,Slovakia,Fortuna Liga
FC Viktoria Plzen,941,Czech Republic,Fortuna Liga
FK Senica,6163,Slovakia,Fortuna Liga
Sanfrecce Hiroshima,2697,Japan,J1 League
Shimizu S-Pulse,1062,Japan,J1 League
Albirex Niigata,8344,Japan,J1 League
Kawasaki Frontale,9598,Japan,J1 League
FC Tokyo,6631,Japan,J2 League
Roasso Kumamoto,22175,Japan,J2 League
JEF United Chiba,672,Japan,J2 League
KAS Eupen,1245,Belgium,Jupiler Pro League
FC Cartagena,7077,Spain,LaLiga2
Rochdale AFC,1088,England,League One
Wycombe Wanderers,2805,England,League Two
Portimonense SC,7378,Portugal,Liga Portugal
CF Os Belenenses,68608,Portugal,Liga Sabseg
Hapoel Acre,6025,Israel,Ligat ha'Al
